10355	Exo-Squad (T-132086) (4) - Playmates	MegaDrive	1048576	Playmates
10356	Ex-Ranza (J) - Sega	MegaDrive	1049088	Sega
10357	F1 Circus MD (J) - Nihon Bussan Co.	MegaDrive	524800	Nihon Bussan Co.
10358	F1 Grand Prix (Nakajima Satoru) (J) - Varie	MegaDrive	1049088	Varie
10359	F1 Hero MD (J) - Varie	MegaDrive	1048576	Varie
10360	F1 Super License (Nakajima Satoru) (J) - Varie	MegaDrive	1049088	Varie
10361	F1 World Championship (E) - Domark Group Ltd.	MegaDrive	1049088	Domark Group Ltd.
10362	F1 World Championship (JUE) - Domark Group Ltd.	MegaDrive	1048576	Domark Group Ltd.
10363	F1 World Championship Edition (95) (E) - Domark Group Ltd.	MegaDrive	2097664	Domark Group Ltd.
10364	F-117 Night Storm (UEJ) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10365	F-117 Stealth Operation Night Storm (UEJ) - Electronic Arts	MegaDrive	2097152	Electronic Arts
10366	F-15 Strike Eagle II (E) - MicroProse	MegaDrive	1048576	MicroProse
10367	F-15 Strike Eagle II (U) - MicroProse	MegaDrive	1048576	MicroProse
10368	F-22 Interceptor (U) (June 1992) - Electronic Arts	MegaDrive	786432	Electronic Arts
10369	F-22 Interceptor (U) (Sept 1991) - Electronic Arts	MegaDrive	786432	Electronic Arts
10370	Faery Tale Adventure, The (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10371	Family Feud (U) - Gametek	MegaDrive	524288	Gametek
10372	Fantastic Dizzy (E) - Codemasters	MegaDrive	524800	Codemasters
10373	Fastest 1 (J) - Human	MegaDrive	524800	Human
10374	Fatal Fury (E) - Takara	MegaDrive	1572864	Takara
10375	Fatal Fury (U) - Takara	MegaDrive	1572864	Takara
10376	Fatal Fury 2 (UE) - Takara	MegaDrive	3146240	Takara
10377	Fatal Labyrinth (JU) - Sega	MegaDrive	131584	Sega
10378	Fatal Rewind (U) - Psygnosis	MegaDrive	524800	Psygnosis
10379	Fatman (J) - Activision	MegaDrive	655872	Activision
10380	Fengshen Yingjiechuan (Heroic Legend of Sealing Gods) (Unl)	MegaDrive	2097664	\N
10381	Ferias Frustradas do Pica-Pau (Unl) - TecToy	MegaDrive	1049088	TecToy
10382	Ferrari Grand Prix Challenge (U) - Flying Edge	MegaDrive	1048576	Flying Edge
10383	Fido Dido (U) - Kaneko	MegaDrive	1048576	Kaneko
10384	FIFA International Soccer (94) (EUJ) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10385	FIFA International Soccer (EUJ) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10386	FIFA Soccer 95 (EUJ) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10387	FIFA Soccer 96 (F) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10388	FIFA Soccer 97 Gold Edition (C) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10389	FIFA Soccer 98 - Road to the World Cup (8) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10390	Fighting Masters (Jap 91 Treco) (JU) - Treco	MegaDrive	524288	Treco
10391	Fighting Masters (USA 92 Treco-Sega) (U) - Treco	MegaDrive	524800	Treco
10392	Final Blow (J) - Taito	MegaDrive	524800	Taito
10393	Final Zone (JU) - Wolf Team	MegaDrive	524288	Wolf Team
10394	Fire Mustang (J) - Taito	MegaDrive	524288	Taito
10395	Fire Pro Wrestling Gaiden (J) - Human	MegaDrive	524800	Human
10396	Fire Shark (J) - Toaplan	MegaDrive	524288	Toaplan
10397	Fire Shark (U) - Toaplan	MegaDrive	524288	Toaplan
10398	Flashback - The Quest for Identity (JUE) - Delphine Software International 	MegaDrive	1573376	Delphine Software International 
10399	Flashback - The Quest for Identity (U) - Delphine Software International 	MegaDrive	1572864	Delphine Software International 
10400	Flicky (JUE) - Sega	MegaDrive	131072	Sega
10401	Flintstones, The (E) - Taito	MegaDrive	524288	Taito
10402	Flintstones, The (J) - Taito	MegaDrive	524800	Taito
10403	Flintstones, The (U) - Taito	MegaDrive	524288	Taito
10404	Flux Mega CD (E)	MegaDrive	262144	\N
10405	Foreman For Real (F) - Acclaim	MegaDrive	3146240	Acclaim
10406	Forgotten Worlds (REV 00) (JUE) - Capcom	MegaDrive	524800	Capcom
10407	Forgotten Worlds (REV 01) (JUE) - Capcom	MegaDrive	524800	Capcom
10408	Frank Thomas Big Hurt Baseball (F) - Acclaim	MegaDrive	4194304	Acclaim
10409	Frogger (UJ) - Sega	MegaDrive	524288	Sega
10410	Fun Car Rally (JUE)	MegaDrive	1049088	\N
10411	Fun-N-Games (E) - Leland Interactive Media	MegaDrive	1048576	Leland Interactive Media
10412	Fun-N-Games (U) - Leland Interactive Media	MegaDrive	1048576	Leland Interactive Media
10413	Fushigi no Umi no Nadia (Secret of Blue Water) (J) - Namco	MegaDrive	1048576	Namco
10414	Gadget Twins (U) - Gametek	MegaDrive	1048576	Gametek
10415	Gaiares (JU) - Renovation	MegaDrive	1049088	Renovation
10416	Gain Ground (JU) - Renovation	MegaDrive	524800	Renovation
10417	Galaxy Force II (REV 00) (J) - Sega	MegaDrive	1048576	Sega
10418	Galaxy Force II (REV 01) (JU) - Sega	MegaDrive	1048576	Sega
10419	Gambler Jiko Chushinha (J)	MegaDrive	524800	\N
10420	Game Genie (JUE) - Codemaster	MegaDrive	31973	Codemaster
10421	Game Genie (JUE) (Jun 1992) - Codemaster	MegaDrive	32768	Codemaster
10422	Gamtec Magicard (Unl) - Gametek	MegaDrive	32768	Gametek
10423	Garfield - Caught in the Act (C) - Sega Interactive	MegaDrive	2097664	Sega Interactive
10424	Gargoyles (4) - Buena vista interactive	MegaDrive	3146240	Buena vista interactive
10425	Garou Densetsu (J) - SNK	MegaDrive	1572864	SNK
10426	Garou Densetsu 2 (J) - SNK	MegaDrive	3146240	SNK
10427	Gauntlet 4 (Aug 1993) (UE) - Tengen	MegaDrive	1048576	Tengen
10428	Gauntlet 4 (Sept 1993) (UE) - Tengen	MegaDrive	1048576	Tengen
10429	Gauntlet Arcade Version (JUE) - Tengen	MegaDrive	1048576	Tengen
10430	GemFire (U) - Koei	MegaDrive	1048576	Koei
10431	Gemu no Kanzume O Tokuyou (J) - Sega	MegaDrive	3145728	Sega
10432	General Chaos (UEJ) - Electronic Arts	MegaDrive	1049088	Electronic Arts
10433	Generations Lost (JUE) - Time warner interactive	MegaDrive	1049088	Time warner interactive
10434	Genesis OS ROM (U)	MegaDrive	16384	\N
10435	Genghis Khan 2 (U) - Koei	MegaDrive	1048576	Koei
10436	George Foreman's Knock-out Boxing (E) - Flying Edge	MegaDrive	1048576	Flying Edge
10437	George Foreman's Knock-out Boxing (U) - Flying Edge	MegaDrive	1048576	Flying Edge
10438	Ghost Hunter (Unl) - Jumbo	MegaDrive	524800	Jumbo
10439	Ghostbusters (REV 00) (JUE) - Sega	MegaDrive	524288	Sega
10440	Ghostbusters (REV 01) (JUE) - Sega	MegaDrive	524800	Sega
10441	Ghouls 'N Ghosts (REV 01) (JUE) - Capcom	MegaDrive	655360	Capcom
10442	Ghouls 'N Ghosts (REV 02) (JUE) - Capcom	MegaDrive	655360	Capcom
10443	Gley Lancer (J) - NCS	MegaDrive	1049088	NCS
10444	G-Loc Air Battle (JUE) - Sega	MegaDrive	1048576	Sega
10445	Gods (J) - Bitmap Brothers	MegaDrive	1048576	Bitmap Brothers
10446	Gods (JUE) - Bitmap Brothers	MegaDrive	1049088	Bitmap Brothers
10447	Gods (U) - Bitmap Brothers	MegaDrive	1048576	Bitmap Brothers
10448	Golden Axe (REV 00) (JU) - Sega	MegaDrive	524800	Sega
10449	Golden Axe (REV 01) (JU) - Sega	MegaDrive	524800	Sega
10450	Golden Axe II (JUE) - Sega	MegaDrive	524800	Sega
10451	Goofy's Hysterical History Tour (U) - Absolute Game	MegaDrive	1048576	Absolute Game
10452	Granada (REV 00) (JU) - Renovation	MegaDrive	524288	Renovation
10453	Granada (REV 01) (JU) - Renovation	MegaDrive	524288	Renovation
10454	Grand Slam Tennis (E) - System Sacom	MegaDrive	524288	System Sacom
10455	Grand Slam Tennis (J) - System Sacom	MegaDrive	524800	System Sacom
10456	Great Waldo Search, The (U) - THQ Softward	MegaDrive	1048576	THQ Softward
10457	Greatest Heavyweights of the Ring (J) - Sega Sport	MegaDrive	2097152	Sega Sport
10458	Greatest Heavyweights of the Ring (U) - Sega Sport	MegaDrive	2097152	Sega Sport
10459	Greendog - The Beached Surfer Dude (U) - Sega	MegaDrive	524288	Sega
10460	GRIND Stormer (JUE) - Tengen	MegaDrive	1049088	Tengen
10461	Growl (JUE) - Taito	MegaDrive	524288	Taito
10462	Gunship (JUE) - US Gold	MegaDrive	1048576	US Gold
10463	Gunstar Heroes (E) - Sega	MegaDrive	1049088	Sega
10464	Gunstar Heroes (J) - Sega	MegaDrive	1048576	Sega
10465	Gunstar Heroes (U) - Sega	MegaDrive	1048576	Sega
10466	Gunstar Heroes Sample (JUE) - Sega	MegaDrive	1049088	Sega
10467	Gynoug (E) - NCS	MegaDrive	524800	NCS
10468	Gynoug (J) - NCS	MegaDrive	524800	NCS
10469	Hard Drivin' (JU) - Tengen	MegaDrive	262144	Tengen
10470	HardBall (U) - Accolade	MegaDrive	1049088	Accolade
10471	HardBall 3 (JUE) - Accolade	MegaDrive	2097664	Accolade
10472	HardBall 94 (JUE) - Accolade	MegaDrive	2097152	Accolade
10473	HardBall 95 (F) - Accolade	MegaDrive	3145728	Accolade
10474	Haunting, The (UEJ) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10475	Head-On Soccer (4) - US Gold	MegaDrive	2097152	US Gold
10476	Head-On Soccer (C) - US Gold	MegaDrive	2097664	US Gold
10477	Heavy Nova (JU) - Micronet	MegaDrive	1049088	Micronet
10478	Heavy Unit (J) - Toho	MegaDrive	524800	Toho
10479	Hellfire (E) - NCS	MegaDrive	524800	NCS
10480	Hellfire (J) - NCS	MegaDrive	524800	NCS
10481	Hellfire (U) - NCS	MegaDrive	524288	NCS
10482	Herzog Zwei (J) - Tecno Soft	MegaDrive	524288	Tecno Soft
10483	Herzog Zwei (U) - Techno Soft	MegaDrive	524288	Techno Soft
10484	High School Soccer - Kunio Kun (J) - Techno Soft	MegaDrive	524800	Techno Soft
10485	High Seas Havoc (U) - Data East Corporation	MegaDrive	1049088	Data East Corporation
10486	Hit The Ice (U) - Taito	MegaDrive	524288	Taito
10487	Hokuto no Ken 2 (J) - Buronson	MegaDrive	524288	Buronson
10488	Home Alone (U) - Sega	MegaDrive	524288	Sega
10489	Home Alone 2 - Lost In New York (U) - Sega	MegaDrive	524288	Sega
10490	Hook (U) - Sony Image Soft	MegaDrive	1048576	Sony Image Soft
10491	Humans (Introducing The) (U) - Gametek	MegaDrive	1048576	Gametek
10492	Hurricanes (JUE) - US Gold	MegaDrive	2097664	US Gold
10493	Hybrid Front, The (J) - Sega	MegaDrive	2097664	Sega
10494	Hyokkori Hyoutanjima (The Great Voyage of) (J) - Sega	MegaDrive	524800	Sega
10495	Hyper Dunk - The Playoff Edition (E) - Konami	MegaDrive	2097152	Konami
10496	IMG International Tour Tennis (UEJ) - EA Sport	MegaDrive	2097664	EA Sport
10497	Immortal, The (J) - Electronic Arts	MegaDrive	2097152	Electronic Arts
10498	Immortal, The (U) - Electronic Arts	MegaDrive	1048576	Electronic Arts
10499	Incredible Crash Dummies, The (JUE) - Flying Edge	MegaDrive	1049088	Flying Edge
10500	Incredible Hulk, The (JUE) - US Gold	MegaDrive	2097664	US Gold
10501	Indiana Jones and the Last Crusade (JE) - US Gold	MegaDrive	1049088	US Gold
10502	Indiana Jones and the Last Crusade (U) - US Gold	MegaDrive	1048576	US Gold
10503	Insector X (July 1990) (U) - Sage's Creation	MegaDrive	524288	Sage's Creation
10504	Insector X (June 1990) (JU) - Sage's Creation	MegaDrive	524800	Sage's Creation
10505	International Rugby (JUE) - Domark Group	MegaDrive	524800	Domark Group
10506	International Superstar Soccer Deluxe (C) - Konami	MegaDrive	2097664	Konami
10507	Ishido - The Way of the Stones (U) - Accolade	MegaDrive	131072	Accolade
10508	It Came From The Desert (U) - Electronic Arts	MegaDrive	524800	Electronic Arts
10509	Izzy's Quest for the Olympic Rings (F) - US Gold	MegaDrive	2097664	US Gold
10510	J League Champion Soccer (J) - Game Arts	MegaDrive	524800	Game Arts
10511	J League Pro Striker - Perfect Edition (J) - Sega	MegaDrive	1049088	Sega
10512	J League Pro Striker (REV 00) (J) - Sega	MegaDrive	1049088	Sega
10513	J League Pro Striker (REV 03) (JE) - Sega	MegaDrive	1048576	Sega
10514	J League Pro Striker 2 (J) - Sega	MegaDrive	2097152	Sega
10515	J League Pro Striker Final Stage (95) (1) - Sega	MegaDrive	2097664	Sega
10516	Jack Nicklaus' Power Challenge Golf (JUE) - Accolade	MegaDrive	1048576	Accolade
10517	James Bond - The Duel (J) (Tengen) - Tengen	MegaDrive	524288	Tengen
10518	James Bond - The Duel (UE) (Electronic Arts) - Electronic Arts	MegaDrive	524288	Electronic Arts
10519	James Bond - The Duel (UEJ) (Tengen) - Domark	MegaDrive	524800	Domark
10520	James Buster Douglas Knock Out Boxing (U) - Taito	MegaDrive	524800	Taito
10521	James Pond (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10522	James Pond 2 - Codename RoboCod (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10523	James Pond 3 - Operation Starfish (UEJ) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10524	Jammit (U) - GTE Vantage Incorporated	MegaDrive	2097152	GTE Vantage Incorporated
10525	Janou Touryumon (J) - Game Arts	MegaDrive	1048576	Game Arts
10526	Jantei Monogatari (Clock Tower) (J) - Atlus	MegaDrive	1049088	Atlus
10527	Jelly Boy (JUE) - Electronic Arts	MegaDrive	1049088	Electronic Arts
10528	Jennifer Capriati Tennis (U) - Telenet Japan	MegaDrive	524288	Telenet Japan
10529	Jeopardy (92) (U) - Game Tek	MegaDrive	524288	Game Tek
10530	Jeopardy (U) - Game Tek	MegaDrive	524288	Game Tek
10531	Jeopardy Deluxe (93) (JUE) - Game Tek	MegaDrive	524288	Game Tek
10532	Jeopardy Sports Edition (U) - Game Tek	MegaDrive	524288	Game Tek
10533	Jerry Glanville's PigSkin Footbrawl (U) - Midway	MegaDrive	1049088	Midway
10534	Jewel Master (JUE) - Sega	MegaDrive	524800	Sega
10535	Jiang Qi Zhi Xing (J) - Sega	MegaDrive	262144	Sega
10536	Jim Power (JU) - Loriciel	MegaDrive	1049088	Loriciel
10537	Jimmy White's Whirlwind Snooker (E) - Virgin Interactive Entertainment	MegaDrive	524288	Virgin Interactive Entertainment
10538	Joe and Mac Caveman Ninja (U) - Data East Corporation	MegaDrive	1048576	Data East Corporation
10539	Joe Montana Football (90) (U) - Sega of America	MegaDrive	524288	Sega of America
10540	Joe Montana NFL 94 (J) - Sega Sports	MegaDrive	2097152	Sega Sports
10541	Joe Montana NFL 94 (U) - Sega Sports	MegaDrive	2097152	Sega Sports
10542	Joe Montana NFL 95 (UJE) - Sega Sports	MegaDrive	2097664	Sega Sports
10543	Joe Montana Sports Talk Football (93) (U) - Sega	MegaDrive	1572864	Sega
10544	Joe Montana Sports Talk Football 2 (U) - Sega	MegaDrive	1048576	Sega
10545	John Madden Football 91 (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10546	John Madden Football 92 (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10547	John Madden Football 93 - Championship Edition (U) - EA Sports	MegaDrive	1048576	EA Sports
10548	John Madden Football 93 (U) - EA Sports	MegaDrive	1048576	EA Sports
10549	John Madden NFL 94 (UEJ) - EA Sports	MegaDrive	2097664	EA Sports
10550	Jordan vs Bird - Super One-on-One (REV 00) (JU) - Electronic Arts	MegaDrive	524288	Electronic Arts
10551	Jordan vs Bird - Super One-on-One (REV 00) (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10552	Jordan vs Bird - Super One-on-One (REV 01) (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10553	Joshua (Unl) - Wisdom Tree	MegaDrive	262656	Wisdom Tree
10554	Judge Dredd - The Movie (F) - Acclaim	MegaDrive	2097152	Acclaim
10555	Junction (JU) - Konami	MegaDrive	524800	Konami
10556	Jungle Book, The (E) - Virgin Interactive Entertainment	MegaDrive	2097664	Virgin Interactive Entertainment
10557	Jungle Book, The (U) - Virgin Interactive Entertainment	MegaDrive	2097152	Virgin Interactive Entertainment
10558	Jungle Strike (JU) - Electronic Arts	MegaDrive	2097152	Electronic Arts
10559	Jungle Strike (UEJ) - Electronic Arts	MegaDrive	2097664	Electronic Arts
10560	Jurassic Park - Rampage Edition (UJE) - Sega	MegaDrive	2097664	Sega
10561	Jurassic Park (E) - Sega	MegaDrive	2097152	Sega
10562	Jurassic Park (J) - Sega	MegaDrive	2097664	Sega
10563	Jurassic Park (U) - Sega	MegaDrive	2097152	Sega
10564	Jurassic Park 2 - The Lost World (F) - Sega	MegaDrive	4194816	Sega
10565	Justice League Task Force (F) - Sunsoft	MegaDrive	3146240	Sunsoft
10566	Ka-Ge-Ki - Fists of Steel (U) - Sage's Creation	MegaDrive	1048576	Sage's Creation
10567	Kawasaki Superbike Challenge (JUE) - Domark	MegaDrive	1049088	Domark
10568	Kick Off 3 - European Challenge (E) - Anco Games	MegaDrive	1048576	Anco Games
10569	Kid Chameleon (JUE) - Sega	MegaDrive	1048576	Sega
10570	Killing Game Show - 1993 Remix (JUE) - Electronic Arts	MegaDrive	1048576	Electronic Arts
10571	Killing Game Show (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10572	King Colossus (J) - Sega	MegaDrive	1049088	Sega
10573	Golden Axe III (J) - Sega	MegaDrive	1048576	Sega
10574	King of Fighters '98, The (Unl) - -	MegaDrive	2097664	-
10575	King of the Monsters (E) - Sega	MegaDrive	1048576	Sega
10576	King of the Monsters (U) - Sega	MegaDrive	1048576	Sega
10577	King of the Monsters 2 (U) - Sega	MegaDrive	2097152	Sega
10578	King Salmon (J) - HOT-B	MegaDrive	524800	HOT-B
10579	King Salmon (U) - Sage's Creation	MegaDrive	524288	Sage's Creation
10580	King's Bounty (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10581	Klax (Atari-Tengen) (U) - Tengen	MegaDrive	262144	Tengen
10582	Klax (Namcot) (J) - Namco	MegaDrive	262656	Namco
10583	Koutetsu Teikoku (J) - HOT-B	MegaDrive	1048576	HOT-B
10584	Kujaku-Oh 2 - Peacock King (J) - Sega	MegaDrive	393728	Sega
10585	Kyukai Dotyuuki Baseball (J) - Namco	MegaDrive	524800	Namco
10586	Kyuukyou Tiger (J) - Treco	MegaDrive	655872	Treco
10587	Lakers vs Celtics (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10588	Landstalker - The Treasures of King Nole (E) (English) - Sega	MegaDrive	2097152	Sega
10589	Landstalker - The Treasures of King Nole (E) (French) - Sega	MegaDrive	2097152	Sega
10590	Landstalker - The Treasures of King Nole (E) (German) - Sega	MegaDrive	2097152	Sega
10591	Landstalker - The Treasures of King Nole (J) - Sega	MegaDrive	2097152	Sega
10592	Landstalker - The Treasures of King Nole (U) - Sega	MegaDrive	2097152	Sega
10593	Langrisser Hikari (J) - NCS Corp	MegaDrive	524800	NCS Corp
10594	Langrisser Hikari 2 (REV 00) (J) - NCS Corp	MegaDrive	2097664	NCS Corp
10595	Langrisser Hikari 2 (REV 02) (J) - NCS Corp	MegaDrive	2097152	NCS Corp
10596	Langrisser Hikari II (J) (REV 01)	MegaDrive	3145728	\N
10597	Last Action Hero (UE) - Sony	MegaDrive	1049088	Sony
10598	Last Battle (U) - Sega	MegaDrive	524288	Sega
10599	Lawnmower Man, The (JUE) - Time Warner Interactive	MegaDrive	1049088	Time Warner Interactive
10600	Legend of Galahad, The (U) - Electronic Arts	MegaDrive	1049088	Electronic Arts
10601	Legend of Toki - Going Ape Spit, The (J) - Sega	MegaDrive	524800	Sega
10602	Legend of Toki - Going Ape Spit, The (UE) - Sega	MegaDrive	524800	Sega
10603	Lemmings (E) - Sega	MegaDrive	1048576	Sega
10604	Lemmings (REV 00) (JU) - Sunsoft	MegaDrive	1048576	Sunsoft
10605	Lemmings (REV 01) (JU) - Sunsoft	MegaDrive	1048576	Sunsoft
10606	Lemmings 2 - The Tribes (E) - Psygnosis LTD	MegaDrive	2097152	Psygnosis LTD
10607	Lemmings 2 - The Tribes (U) - Psygnosis LTD	MegaDrive	2097152	Psygnosis LTD
10608	Lethal Enforcers (E) - Konami	MegaDrive	2097664	Konami
10609	Lethal Enforcers (J) - Konami	MegaDrive	2097152	Konami
10610	Lethal Enforcers (U) - Konami	MegaDrive	2097152	Konami
10611	Lethal Enforcers 2 - Gun Fighters (E) - Konami	MegaDrive	2097152	Konami
10612	Lethal Enforcers 2 - Gun Fighters (UJ) - Konami	MegaDrive	2097152	Konami
10613	LHX Attack Helicopter (J) - Electronic Arts	MegaDrive	1048576	Electronic Arts
10614	LHX Attack Helicopter (U) - Electronic Arts	MegaDrive	1048576	Electronic Arts
10615	Liberty or Death (U) - Koei	MegaDrive	2097152	Koei
10616	Light Crusader (4) - Sega	MegaDrive	2097152	Sega
10617	Light Crusader (A) - Sega	MegaDrive	2097152	Sega
10618	Light Crusader (B) - Sega	MegaDrive	2097664	Sega
10619	Lightning Force (U) - Techno Soft	MegaDrive	1048576	Techno Soft
10620	Link Dragon (Unl) - Independent	MegaDrive	262656	Independent
10621	Lion King, The (UEJ) - Virgin Enteractive Entertainment	MegaDrive	3146240	Virgin Enteractive Entertainment
10622	Lord Monarch (J) - Sega	MegaDrive	2097664	Sega
10623	Lost Vikings, The (E) - Virgin	MegaDrive	1048576	Virgin
10624	Lost Vikings, The (U) - Virgin	MegaDrive	1048576	Virgin
10625	Lotus 2 RECS (EUJ) - Electronic Arts	MegaDrive	1049088	Electronic Arts
10626	Lotus Turbo Challenge (EU) - Electronic Arts	MegaDrive	1049088	Electronic Arts
10627	M1 Abrams Battle Tank (REV 01) (JUE) - Electronic Arts	MegaDrive	524288	Electronic Arts
10628	Madden NFL 95 (JUE) - EA Sports	MegaDrive	2097664	EA Sports
10629	Madden NFL 96 (F) - EA Sports	MegaDrive	2097664	EA Sports
10630	Madden NFL 97 (F) - EA Sports	MegaDrive	2097664	EA Sports
10631	Madden NFL 98 (4) - EA Sports	MegaDrive	2097664	EA Sports
10632	Madouh Monogatari (J) - Compile	MegaDrive	2097664	Compile
10633	Magic Girl (Unl) - Independent	MegaDrive	524800	Independent
10634	Magic School Bus, The (5) - Sega	MegaDrive	1048576	Sega
10635	Magical Taluluto Adventure (J) - Sega	MegaDrive	524800	Sega
10636	Mahjong Club (J)	MegaDrive	1049088	\N
10637	Mahjong Cop Ryu (J) - Sega	MegaDrive	262656	Sega
10638	Mahjongg Lover (Unl) - Independent	MegaDrive	1048576	Independent
10639	Majikaru Hashito no Butsutobi Turbo! Daibouken (JU) - Sega	MegaDrive	524800	Sega
10640	Maou Renjitsu (J) - Taito	MegaDrive	524800	Taito
10641	Marble Madness (U) - Electronic Arts	MegaDrive	524288	Electronic Arts
10642	Mario Andretti Racing (UEJ) - EA Sports	MegaDrive	2097664	EA Sports
10643	Mario Lemieux Hockey (U) - Sega	MegaDrive	524288	Sega
10644	Marko's Magic Football (U) - Domark	MegaDrive	2097152	Domark
10645	Marko's Magic Football (UE) - Domark	MegaDrive	2097664	Domark
10646	Marsupilami (4) - Sega	MegaDrive	2097152	Sega
10647	Marsupilami (A) - Sega	MegaDrive	2097664	Sega
10648	Marsupilami (U) - Sega	MegaDrive	2097152	Sega
