imageNumber,releaseNumber,title,saveType,romSize,publisher,location,sourceRom,language,im1CRC,im2CRC,comment,duplicateID
222,222,EZ-Talk - Shokyuu Hen 2,Sram_v110,8388608,KeyNet,7,Cezar,256,6D24C7E0,D2F15F6B,[Table],0
223,223,Army Men - Operation Green,None,4194304,3DO,16,Menace,4291,ADA56927,9AF96DF2,[Table],0
224,224,Driven,Eeprom_v120,4194304,BAM!,1,Mode 7,4291,5AF64203,ED7EAD25,[Table],95
225,225,Mat Hoffman's Pro BMX,Eeprom_v122,4194304,Activision,0,Rocket,65,0DB4275B,1ED25AA9,[Table],76
226,226,Super Bust-A-Move,None,4194304,Ubi Soft,1,Independent,4099,41C32132,23BF060F,[Table],78
227,227,Action Replay GBX,None,262144,Datel,0,Independent,195,BF2AA492,D3B93FBB,[Table],586
228,228,Columns Crown,Eeprom_v122,8388608,Sega,0,Menace,2,34EA500F,A62D0DC4,[Table],96
229,229,"Aventures de Jackie Chan, Les - La Legende de la Main Noire",Eeprom_v120,4194304,Activision,5,Rocket,1,C8A54EBF,DED4803D,[Table],71
230,230,Magical Vacation,Flash_v126,8388608,Nintendo,7,Eurasia,256,1C6AF0CF,4D536663,[Table],0
231,231,Advance Rally,Sram_v112,8388608,MTO,7,Eurasia,2,B55E56EA,BAD148F4,[Table],97
232,232,Gakkou wo Tsukurou!! Advance,Eeprom_v122,8388608,Victor,7,Cezar,256,065FC849,50CD734D,[Table],0
233,233,Monster Farm Advance,Sram_F_v102,8388608,Tecmo,7,Cezar,256,49E7C943,A61CFE54,[Table],94
234,234,Thunderbirds - International Rescue,None,8388608,SCI,0,Venom,2,2729338E,13A6F980,[Table],0
235,235,Action Replay GBX,None,262144,Datel,0,Independent,2,4786C96C,D3B93FBB,[Table],586
236,236,GameShark GBA,None,262144,InterAct,1,Independent,2,0AFEC4A0,8F92F92C,[Table],587
237,237,Xploder Advance,None,131072,Blaze,0,GWA,2,7BBE887F,C297002C,[Table],588
238,238,Shaun Palmer's Pro Snowboarder,None,8388608,Activision,2,Lightforce,64,67BF7437,55BF9374,[Table],89
239,239,World Advance Soccer - Shouri heno Michi,Eeprom_v122,8388608,Hands On,7,Eurasia,256,98E8FED6,1EEE5E57,[Table],0
240,240,Namco Museum,None,4194304,Namco,7,Cezar,2,17A731EB,38CFD180,[Table],21
241,241,Planet Monsters,None,4194304,Titus,1,Mode 7,4307,57799AA0,5B12D1C7,[Table],98
242,242,Super Mario Advance 2,Eeprom_v122,4194304,Nintendo,7,Eurasia,256,D4707349,A5B7539F,[Table],99
243,243,Battle Network Rockman EXE 2,Sram_v112,8388608,Capcom,7,Eurasia,256,085A6279,6FC1DC9D,[Table],100
244,244,Action Replay GBX,None,262144,Datel,0,Rocket,195,BF2AA492,D3B93FBB,[Table],586
245,245,Breath of Fire,Sram_v112,4194304,Capcom,1,Mode 7,2,6F8466F8,D51231EA,[Table],26
246,246,Columns Crown,Eeprom_v122,8388608,Sega,7,Cezar,256,2BA7D44C,2B7A4FEB,[Table],96
247,247,Mortal Kombat Advance,None,8388608,Midway,1,Venom,2,A7B4830E,4F31369C,[Table],101
248,248,Jikkyou World Soccer Pocket,Eeprom_v122,8388608,Konami,7,Cezar,256,94CBE39F,BAD99AF8,[Table],551
249,249,Megaman Battle Network,Sram_v112,8388608,Capcom,0,Rocket,2,C0C87C39,425D7A34,[Table],3
250,250,American Bass Challenge,Eeprom_v122,4194304,Ubi Soft,1,Dumper,2,09E9365A,A1AD75BD,[Table],35
251,251,CodeBreaker,None,65536,Pelican,1,Independent,2,0E242745,57C05FB7,[Table],0
252,252,Sonic Advance,Flash_v126,8388608,Sega,7,Eurasia,258,92E2C0A0,167B8FE0,[Table],102
253,253,Kinniku Banzuke - Kimero! Kiseki no Kanzen Seiha,Sram_v112,8388608,Konami,7,Independent,256,0F07F051,06F0C80B,[Table],0
254,254,Bakuten Shoot Beyblade - Gekitou! Saikyou Blader,Sram_v112,4194304,Hudson,7,Independent,256,FB79768E,9052357C,[Table],0
255,255,"Flintstones, The - Big Trouble in Bedrock",None,4194304,Conspiracy,1,Lightforce,2,EF8AE48E,2D6E15E3,[Table],103
256,256,Tekken Advance,Eeprom_v122,8388608,Namco,7,Eurasia,2,62917528,90B4CE6A,[Table],104
257,257,Breath of Fire II - Shimei no Ko,Sram_v112,4194304,Capcom,7,Eurasia,256,D7F26D58,86FF8C9E,[Table],105
258,258,Dragon Quest Characters - Torneco no Daibouken 2 Advance - Fushigi no Dungeon,Flash_v121,8388608,Enix,7,Eurasia,256,48E7CD4A,0FDA2729,[Table],0
259,259,Zoids Saga,Sram_F_v102,8388608,Tomy,7,Independent,256,C73A4432,933E076E,[Table],0
260,260,Recca no Honoo - The Game,Sram_v112,8388608,Konami,7,Eurasia,256,7167F6FF,3BBA305A,[Table],0
261,261,ESPN Winter X-Games Snowboarding 2002,Eeprom_v122,4194304,Konami,7,Eurasia,2,4D317C91,303E0500,[Table],106
262,262,Yu-Gi-Oh! Duel Monsters 6 Expert 2,Sram_v112,16777216,Konami,7,Cezar,256,0F44D6DB,774FD8AF,[Table],557
263,263,Advance Wars,Flash_v121,8388608,Nintendo,0,Arrogance,4163,1EF201B8,24FE7C67,[Table],40
264,264,Kao the Kangaroo,None,4194304,Titus,0,Rocket,4307,E974ED36,B04EE139,[Table],67
265,265,"King of Fighters EX, The - NeoBlood",Eeprom_v122,8388608,MMV,7,MegaD,2,2855E95D,1F29E944,[Table],107
266,266,Kidou Tenshi Angelic Layer - Misaki to Yume no Tenshi-tachi,Eeprom_v122,8388608,Epoch,7,Independent,256,3504FC93,02949402,[Table],0
267,267,Sansara Naga 1x2,Eeprom_v122,8388608,Victor,7,Lame,256,17C543B6,8BFD0130,[Table],0
268,268,EZ-Talk - Shokyuu Hen 3,Sram_v110,8388608,KeyNet,7,Cezar,256,CE7EB261,BA752FB0,[Table],0
269,269,EZ-Talk - Shokyuu Hen 4,Sram_v110,8388608,KeyNet,7,Cezar,256,034B1799,D4B44864,[Table],0
270,270,GameShark GBA,None,262144,InterAct,1,Independent,2,0C323BCF,592A5E91,[Table],587
271,271,Xploder Advance,None,131072,Blaze,0,Independent,2,7BBE887F,71EB38C4,[Table],588
272,272,Mech Platoon,Eeprom_v122,8388608,Kemco,1,Dumper,2,F7D0396A,B664010C,[Table],86
273,273,Dark Arena,None,8388608,Majesco Sales,16,Eurasia,2,F2A6367A,4C67C13C,[Table],0
274,274,Creatures,Eeprom_v122,4194304,Conspiracy,0,Paradox,67,92A83719,BB94181B,[Table],108
275,275,Pac-Man Collection,None,4194304,Namco,7,Cezar,2,406B2839,0B16516A,[Table],28
276,276,"Flintstones, The - Big Trouble in Bedrock",None,4194304,Conspiracy,0,Rocket,4291,266349DA,D241B74D,[Table],103
277,277,Snap Kid's,Sram_F_v102,16777216,Enix,7,Cezar,256,FB3027D8,EC77C2C8,[Table],0
278,278,Asterix & Obelix - Bash Them All!,None,8388608,Infogrames,0,Menace,4307,028EE0D9,79179ECD,[Table],0
279,279,ESPN Winter X-Games Snowboarding 2002,Eeprom_v122,4194304,Konami,1,Mode 7,2,A171E15A,CAF52D4B,[Table],106
280,280,Guilty Gear X - Advance Edition,Flash_v124,8388608,Sammy,7,Eurasia,2,490C093E,780531AB,[Table],109
281,281,Gradius Generation,Eeprom_v122,4194304,Konami,7,Cezar,2,D0182077,B0F16B1F,[Table],68
282,282,Tomato Adventure,Eeprom_v122,8388608,Nintendo,7,Cezar,256,54095421,8378D4D7,[Table],0
283,283,Hyper Sports 2002 Winter,Eeprom_v122,4194304,Konami,7,Eurasia,2,71972E10,71447FF9,[Table],110
284,284,Tekken Advance,Eeprom_v122,8388608,Namco,1,Venom,2,042F614B,56D63AF0,[Table],104
285,285,ESPN International Winter Sports 2002,Eeprom_v122,4194304,Konami,1,Mode 7,2,FA3F57FD,5704CFA2,[Table],110
286,286,Salt Lake 2002,Eeprom_v121,4194304,Ubi Soft,1,Mode 7,4307,37DCBC51,37D9859E,[Table],111
287,287,Pac-Man Collection,None,4194304,Infogrames,0,Lightforce,2,18D74515,8294D08F,[Table],28
288,288,Wizardry Summoner,Sram_F_v102,4194304,Media Rings,7,Lord Moyne,256,8FA9D8A8,E31695D0,[Table],0
289,289,Shanghai Advance,Eeprom_v122,4194304,Sunsoft,7,OldSkool,256,314080EC,AADC0393,[Table],0
290,290,Sonic Advance,Flash_v126,8388608,THQ,1,Lord Moyne,258,DB3575EC,9767DF23,[Table],102
291,291,Guranbo,Sram_v112,8388608,Capcom,7,Lord Moyne,256,1F389D5F,1D156358,[Table],0
292,292,Jonny Moseley Mad Trix,Eeprom_v121,8388608,3DO,16,Mode 7,4291,F3C713DA,EB4E325B,[Table],0
293,293,Puyo Pop,Eeprom_v122,8388608,THQ,1,Mode 7,258,435DEE62,EBCF05C2,[Table],112
294,294,Okumanchouja Game - Nottori Daisakusen!,Sram_v112,4194304,Takara,7,Independent,256,CEEC4B82,69EDF634,[Table],0
295,295,Pinky Monkey Town,Eeprom_v122,4194304,Starfish,7,Independent,256,C35FDFD7,AB16E2A2,[Table],0
296,296,Harry Potter to Kenja no Ishi,Eeprom_v122,8388608,Electronic Arts,7,Rapid Fire,256,E4A42864,D3CF2DA3,[Table],70
297,297,Super Mario Advance 2 - Super Mario World,Eeprom_v122,4194304,Nintendo,1,Mode 7,2,5755710A,2C1B728D,[Table],99
298,298,Jurassic Park III - Dino Attack,Eeprom_v122,8388608,Konami,0,Lightforce,4291,EA049782,74AC3026,[Table],38
299,299,Advance Wars,Flash_v121,4194304,Nintendo,1,X-Syte,2,D5B7F292,04CC7085,[Table],40
300,300,Columns Crown,Eeprom_v122,8388608,Sega,1,Lord Moyne,2,5DBD9F68,7E217EA3,[Table],96
301,301,WTA Tour Tennis Pocket,Eeprom_v122,8388608,Konami,7,Eurasia,256,7B66C1D2,0CBF601A,[Table],113
302,302,Dave Mirra Freestyle BMX 2,Eeprom_v122,8388608,Acclaim,0,Rocket,4291,3429755F,E1358B67,[Table],88
303,303,Peter Pan - Return to Neverland,None,8388608,Ubi Soft,1,Venom,2,EF063517,852D58A8,[Table],114
304,304,Golden Sun,Flash_v123,8388608,Nintendo,5,Moleia,1,CD8F9935,FF98E8B4,[Table],32
305,305,ESPN Great Outdoor Games - Bass Tournament,Eeprom_v122,8388608,Konami,0,Lightforce,2,E69F4576,478B7FCB,[Table],83
306,306,EZ-Talk - Shokyuu Hen 5,Sram_v110,8388608,KeyNet,7,Cezar,256,F54FB9F0,654FBCC7,[Table],0
307,307,EZ-Talk - Shokyuu Hen 6,Sram_v110,8388608,KeyNet,7,Cezar,256,9BF1F3AB,9F17009C,[Table],0
308,308,NBA Jam 2002,None,4194304,Acclaim,16,Mode 7,2,4A523D0E,AA6E0F1D,[Table],0
309,309,Captain Tsubasa - Eikou no Kiseki,Sram_v112,8388608,Konami,7,Cezar,256,D645AF83,77EEF33E,[Table],0
310,310,Pocket Music,Sram_F_v102,8388608,Denki,0,Venom,4291,31DE3C6F,50F66F96,[Table],0
311,311,Virtual Kasparov,Eeprom_v121,4194304,Titus,0,Venom,4291,5EB58850,50B08AED,[Table],115
312,312,Hot Wheels - Burnin' Rubber,Eeprom_v121,8388608,THQ,0,Lightforce,3,016B63CB,250BEE1C,[Table],85
313,313,Tom and Jerry - The Magic Ring,None,8388608,Ubi Soft,0,Rocket,4291,605F3BB2,31823EE0,[Table],93
314,314,Planet Monsters,None,4194304,Titus,0,Rocket,4307,11761B6C,EBC51C18,[Table],98
315,315,Jimmy Neutron - Boy Genius,None,4194304,THQ,0,Cezar,4163,4CF7C2BA,860E7645,[Table],72
316,316,Chu Chu Rocket!,Flash_v121,4194304,Infogrames,0,Independent,4419,26DC5C55,3F9BDAAE,[Table],6
317,317,Moto GP,None,4194304,THQ,0,Menace,20675,0579A76F,61FAF5E8,[Table],116
318,318,Bomberman Max 2 - Bomberman Version,Eeprom_v121,8388608,Hudson,7,Nobody,256,DFC835B1,9CCE8FF7,[Table],117
319,319,Crash Bandicoot XS,Eeprom_v122,8388608,Vivendi,0,Paracox,4307,12DB8E32,7BBA04E4,[Table],118
320,320,Goemon - New Age Shutsudou!,Eeprom_v121,4194304,Konami,7,Eurasia,256,410CB072,B38451D6,[Table],0
321,321,J.League Pocket 2,Sram_v112,8388608,Konami,7,Cezar,256,BEE678D6,60F850BE,[Table],0
322,322,"Land Before Time, The",None,4194304,Conspiracy,0,Menace,4291,EAB45C5B,0738D7EE,[Table],119
323,323,Mike Tyson Boxing,Eeprom_v122,4194304,Ubi Soft,0,Lightforce,4291,42BEE709,67DEB5EB,[Table],120
324,324,Inspector Gadget - Advance Mission,None,4194304,Dreamcatcher,1,Nobody,2,E06B18E6,EABC0636,[Table],73
325,325,Phalanx - The Enforce Fighter A-144,Eeprom_v122,4194304,Kemco,1,Nobody,2,6946F16D,77F1B1E5,[Table],63
326,326,Zone of the Enders - The Fist of Mars,Flash_v126,8388608,Konami,1,Mode 7,2,7BA7DFE7,27B9DDD1,[Table],52
327,327,"American Tail, An - Fievel's Gold Rush",None,4194304,Conspiracy,0,Lightforce,4291,2C9AF4AD,7D0E73D3,[Table],121
328,328,Black Black - Bura Bura,Sram_v112,8388608,Capcom,7,Nobody,256,0E4BA651,EEF456FA,[Table],0
329,329,Super Street Fighter II Turbo - Revival,Eeprom_v121,8388608,Capcom,1,Nobody,2,A5DB1712,EA78D858,[Table],27
330,330,Yuureiyashiki no Nijuuyojikan,Eeprom_v122,4194304,Global A,7,Rapid Fire,256,B13F67C4,45EA6F50,[Table],0
331,331,Domo-kun no Fushigi Terebi,Sram_v112,8388608,Nintendo,7,Rapid Fire,256,2A2C2B59,73AFE0F8,[Table],0
332,332,Mail de Cute,Flash_v121,8388608,Konami,7,Independent,256,E8675B5B,919F7729,[Table],0
333,333,Bomberman Max 2 - Max Version,Eeprom_v121,8388608,Hudson,7,Hyperion,256,199590DD,D49510A1,[Table],122
334,334,Planet of the Apes,None,4194304,Ubi Soft,1,Nobody,4307,96D7EE95,8CCD91CD,[Table],91
335,335,Tony Hawk's Pro Skater 3,Eeprom_v122,8388608,Activision,16,The Corporation,2,C9FA939E,87D7F688,[Table],123
336,336,High Heat Major League Baseball 2003,Eeprom_v122,4194304,3DO,1,Mode 7,2,387AE8BC,F5EE2B91,[Table],124
337,337,NHL 2002,Eeprom_v122,4194304,Electronic Arts,1,Venom,2,7A4F76DF,5BD2775F,[Table],0
338,338,Casper,None,4194304,Microids,0,Rocket,6355,4C45FF65,8DA5CAB6,[Table],125
339,339,Sonic Advance,Flash_v126,8388608,Sega,0,Lightforce,4419,DB3575EC,CF6FF150,[Table],102
340,340,Men in Black - The Series,None,4194304,Crave Entertainment,1,Independent,2,EAC7282F,218CF1CF,[Table],41
341,341,Star Wars - Jedi Power Battles,None,8388608,THQ,0,Rocket,4163,D7A37CEF,50B8BCD7,[Table],74
342,342,Top Gear GT Championship,Eeprom_v120,4194304,Kemco,1,Independent,2,BAC02C12,7737D7D4,[Table],12
343,343,Donald Duck Advance,None,8388608,Ubi Soft,7,Nobody,256,C1E3F654,89C73607,[Table],69
344,344,Chinmoku no Iseki - Estpolis Gaiden,Sram_F_v102,8388608,Taito,7,Eurasia,256,DFBE6B65,814688A0,[Table],126
345,345,Crash Bandicoot - The Huge Adventure,Eeprom_v122,8388608,Vivendi,1,Independent,2,53857EA6,FE38D7EC,[Table],118
346,346,Mike Tyson Boxing,Eeprom_v122,4194304,Ubi Soft,1,Independent,4291,42BEE709,69B61ABA,[Table],120
347,347,Moto GP,None,4194304,THQ,1,Independent,20675,E662BFF6,FBF7F3F0,[Table],116
348,348,Tom Clancy's Rainbow Six - Rogue Spear,Eeprom_v122,8388608,Ubi Soft,1,97,4291,2AB88DF9,C71338FC,[Table],127
349,349,Space Invaders,Eeprom_v120,4194304,Activision,16,Venom,2,1494307F,9AF1D883,[Table],128
350,350,Super Robot Taisen A,Flash_v125,8388608,Unlicensed,3,Titan,4,AADF206C,1D04CBCE,[Table],47
351,351,Driven,Eeprom_v120,4194304,BAM!,0,Roms-World,4291,5AF64203,F8B6E9EF,[Table],95
352,352,Mary-Kate and Ashley - Girls Night Out,Eeprom_v120,4194304,Acclaim,1,Venom,2,441E0399,3BDD6A44,[Table],0
353,353,Guru Logic Champ,Flash_v126,4194304,Compile,7,Nobody,256,31B6931B,0EC60B2B,[Table],0
354,354,Donald Duck Advance,None,8388608,Ubi Soft,1,Independent,2,F84AFB44,594D0B48,[Table],69
355,355,Angelique,Eeprom_v122,4194304,Koei,7,Cezar,256,0D046ADF,E617BCCC,[Table],0
356,356,Power Pro Kun Pocket 4,Sram_v112,8388608,Konami,7,Cezar,256,FFE56929,472A098C,[Table],0
357,357,Baseball Advance,Sram_F_v102,8388608,THQ,1,Mode 7,2,AA9CA86A,B2DF0E0A,[Table],0
358,358,Tom Clancy's Rainbow Six - Rogue Spear,Eeprom_v122,8388608,Ubi Soft,0,Drastic and Lost,4291,2AB88DF9,7E45BDEA,[Table],127
359,359,Konami Collector's Series - Arcade Advanced,None,4194304,Konami,1,Mode 7,2,BF77E666,F8B8020E,[Table],129
360,360,Motocross Maniacs Advance,Eeprom_v122,4194304,Konami,1,Mode 7,4098,FABB59CB,BF837050,[Table],130
361,361,Akumajou Dracula - Circle of the Moon,Sram_v110,8388608,Unlicensed,3,Titan,4,57FFF518,79A8F98B,[Table],7
362,362,Broken Sword - The Shadow of the Templars,Eeprom_v122,8388608,BAM!,0,Venom,4291,65C6DD9C,E3B2C09C,[Table],131
363,363,Groove Adventure Rave - Hikari to Yami no Daikessen,Sram_v112,8388608,Konami,7,Eurasia,256,8CE7359F,386831A2,[Table],0
364,364,Ice Age,None,4194304,Ubi Soft,1,Venom,4099,B1BC869B,7C0A4302,[Table],132
365,365,Shrek - Swamp Kart Speedway,Eeprom_v122,8388608,TDK,16,Venom,4307,D14D3429,81C14A37,[Table],0
366,366,Chessmaster,Eeprom_v122,4194304,Ubi Soft,0,Lightforce,2,B18ACD0A,78ED8FDE,[Table],133
367,367,Golden Sun,Flash_v123,8388608,Nintendo,2,Koma,64,F1613B55,91C57EE3,[Table],32
368,368,K-1 Pocket Grand Prix,Eeprom_v122,4194304,Konami,7,Nobody,256,D27414E0,D543767D,[Table],0
369,369,Super Puzzle Bobble Advance,None,4194304,Taito,7,Nobody,2,25394494,08FA4B79,[Table],78
370,370,Slot! Pro Advance - Takarabune & Ooedo Sakurafubuki 2,Eeprom_v122,8388608,Telenet,7,Independent,256,4353665F,739AF14B,[Table],0
371,371,Saibara Rieko no Dendou Mahjong,Sram_v112,4194304,Media Rings,7,Independent,256,B5D39F4F,E4E49B9B,[Table],0
372,372,Kikaika Guntai - Mech Platoon,Eeprom_v122,8388608,Kemco,7,Independent,256,6A5FC573,D88AE467,[Table],86
373,373,Diadroids World - Evil Teikoku no Yabou,Eeprom_v122,8388608,Epoch,7,Independent,256,CC80EB87,A30746B8,[Table],0
374,374,Jissen Pachi-Slot Hisshouhou! - Juuou Advance,Flash_v126,4194304,Sammy,7,Independent,256,7552DDD8,2528FA16,[Table],0
375,375,Dai-Mahjong,Eeprom_v122,4194304,Hori Electric,7,Independent,256,D86D8570,B91A3C64,[Table],0
376,376,Broken Sword - The Shadow of the Templars,Eeprom_v122,8388608,BAM!,1,Nobody,4291,1B6EB402,2DC3D0C4,[Table],131
377,377,Maya the Bee - The Great Adventure,None,4194304,Acclaim,0,Venom,4291,71355857,0C464730,[Table],0
378,378,Fire Emblem - Fuuin no Tsurugi,Sram_F_v102,8388608,Nintendo,7,Eurasia,256,D2D1E14F,2D85B11C,[Table],0
379,379,Shining Soul,Flash_v126,8388608,Sega,7,Eurasia,256,1C269BC1,99CB2990,[Table],134
380,380,Atari Anniversary Advance,None,4194304,Infogrames,1,Mode 7,2,4B5D947B,9CB1480B,[Table],135
381,381,Britney's Dance Beat,None,8388608,THQ,1,Mode 7,2,AD478A32,7F20C754,[Table],136
382,382,Scrabble,Sram_v112,8388608,Ubi Soft,0,Lightforce,4163,16A752EB,3A5C8276,[Table],0
383,383,Golden Sun,Flash_v123,8388608,Nintendo,4,Independent,4096,F004271C,B1694BA9,[Table],32
384,384,Monster Jam - Maximum Destruction,Sram_v112,8388608,Ubi Soft,1,Venom,2,DFEEE917,15BB1C69,[Table],137
385,385,FILA Decathlon,Eeprom_v122,4194304,THQ,0,Venom,12483,838EEF02,C41A5DAA,[Table],0
386,386,Magical Houshin,Flash_v126,8388608,Koei,7,Cezar,256,7E05F6B0,2E1644B9,[Table],0
387,387,Extreme Ghostbusters - Code Ecto-1,None,4194304,Wanadoo,0,Eurasia,6339,EE67A7D4,EB5E7D56,[Table],138
388,388,"Scorpion King, The - Sword of Osiris",None,4194304,Vivendi,1,Venom,2,5B578F84,6955D8CF,[Table],139
389,389,Isseki Hattyou - Kore 1ppon de 8syurui!,Sram_v112,4194304,Konami,7,Rapid Fire,256,ACC873F0,C76F2991,[Table],0
390,390,Peter Pan - Return to Neverland,None,8388608,Ubi Soft,0,Lightforce,4307,153A5A4F,25A14271,[Table],114
391,391,Super Black Bass Advance,Eeprom_v122,4194304,Ubi Soft,0,Lightforce,2,042FA9AB,A1727EED,[Table],35
392,392,Breath of Fire,Sram_v111,4194304,Ubi Soft,0,Rocket,67,292BC8FA,223A85C7,[Table],26
393,393,Tiny Toon Adventures - Wacky Stackers,None,4194304,Conspiracy,0,Rocket,4291,C5E7F59F,D44E7BC7,[Table],140
394,394,Klonoa - Empire of Dreams,Eeprom_v122,4194304,Infogrames,0,Rocket,2,69944763,E7BB968D,[Table],29
395,395,"Three Stooges, The",None,4194304,Metro3D,1,Mode 7,2,79548584,877D9010,[Table],0
396,396,X-Bladez - Inline Skater,None,4194304,Crave Entertainment,0,Venom,2,3E7994DB,14A58A1D,[Table],141
397,397,Virtual Kasparov,Eeprom_v121,4194304,Titus,1,Nobody,4291,5EB58850,CC18DE07,[Table],115
398,398,Koukou Juken Advance Series Eigo Koubun Hen - 26 Units Shuuroku,Sram_v112,8388608,KeyNet,7,Independent,256,5D94E872,A0A6E00C,[Table],0
399,399,Wolfenstein 3-D,Eeprom_v120,8388608,BAM!,1,Mode 7,2,EF8E3AC9,A2A1142E,[Table],142
400,400,Card e-Reader,Flash_v124,4194304,Nintendo,7,Independent,2,80B185A1,E4CB4595,[Table],577
401,401,Lunar Legend,Sram_v112,8388608,Media Rings,7,Eurasia,256,754F4A4B,1016D064,[Table],143
402,402,Super Mario Advance 2 - Super Mario World,Eeprom_v122,4194304,Nintendo,0,Cezar,4163,C0A22B0E,D4B27C81,[Table],99
403,403,Breath of Fire II,Sram_v112,4194304,Capcom,1,Mode 7,2,3B191624,76C2137E,[Table],105
404,404,Spider-Man,Eeprom_v122,8388608,Activision,16,Mode 7,2,88BB8E75,0E4520C2,[Table],144
405,405,Star X,None,8388608,BAM!,1,Mode 7,4307,03513EC3,DD41590D,[Table],145
406,406,"Scorpion King, The - Sword of Osiris",None,4194304,Vivendi,0,Cezar,4291,311E9659,37C237FE,[Table],139
407,407,Tetris Worlds,None,4194304,Activision,7,Cezar,256,86D98E23,D6BD1C57,[Table],43
408,408,Spider-Man - Mysterio no Kyoui,Eeprom_v122,8388608,Activision,7,Cezar,256,B799DA8D,45564F9E,[Table],49
409,409,Blender Bros.,Sram_v112,8388608,Infogrames,1,Mode 7,2,BD15434F,6E60D857,[Table],0
410,410,Rockman Zero,Sram_v112,8388608,Capcom,7,Eurasia,256,9BF860F2,2FB0776F,[Table],146
411,411,Advance GT2,Eeprom_v122,8388608,MTO,7,Eurasia,2,42F0F53C,FBFABA3D,[Table],271
412,412,Ui-Ire - World Soccer Winning Eleven,Eeprom_v122,8388608,Konami,7,Eurasia,256,8533CECB,19D3DE3A,[Table],0
413,413,Tennis no Ouji-sama - Genius Boys Academy,Flash_v126,8388608,Konami,7,Eurasia,256,5A28F406,4D4FFFD7,[Table],0
414,414,Initial D - Another Stage,Sram_v112,8388608,Sammy,7,Cezar,256,565521C2,E45471D8,[Table],0
415,415,Penny Racers,Sram_v112,4194304,Takara,0,Evasion,2,521743CF,97B80BB4,[Table],24
416,416,Sweet Cookie Pie,Eeprom_v122,4194304,Culture Brain,7,Independent,256,AAC0C3D8,E8FDEEE4,[Table],0
417,417,Dinotopia - The Timestone Pirates,Eeprom_v122,8388608,TDK,16,Mode 7,4307,F822C345,A1D88BBE,[Table],0
418,418,Koro Koro Puzzle - Happy Panechu!,Eeprom_v122,4194304,Nintendo,7,Nobody,256,E15018E4,A8E82410,[Table],0
419,419,Kurohige no Golf Shiyouyo,Sram_v112,8388608,Tomy,7,ZBB,256,7C3B5252,A470F48B,[Table],0
420,420,Keitai Denjuu Telefang 2 - Power,Flash_v126,8388608,Smilesoft,7,Rapid Fire,256,3024C81B,49C4C028,[Table],0
421,421,Keitai Denjuu Telefang 2 - Speed,Flash_v126,8388608,Smilesoft,7,Rapid Fire,256,1770C577,D878041E,[Table],0
422,422,Kaeru B Back,Sram_F_v102,8388608,Kadokawa Shoten,7,Rapid Fire,256,058FE313,C16608D4,[Table],0
423,423,Desert Strike Advance,None,4194304,Electronic Arts,1,Venom,2,951BC3C4,97E7F8AA,[Table],0
424,424,All-Star Baseball 2003,Sram_v112,4194304,Acclaim,1,Venom,2,B722F90E,BB39AE8A,[Table],0
425,425,NASCAR Heat 2002,Eeprom_v120,4194304,Infogrames,1,Venom,2,66562BD3,9C248EB8,[Table],0
426,426,Formation Soccer 2002,Sram_v112,4194304,Spike,7,Rapid Fire,256,B1DC2221,4FE6924A,[Table],0
427,427,Doraemon - Dokodemo Walker,Eeprom_v122,8388608,Epoch,7,Rapid Fire,256,44B73389,E42732AB,[Table],0
428,428,Animal Mania - Dokidoki Aishou Check,Sram_F_v102,4194304,Konami,7,Rapid Fire,256,7BFFAE89,CBA52F98,[Table],0
429,429,Kami no Kijutsu - Illusion of the Evil Eyes,Sram_v112,8388608,Konami,7,Rapid Fire,256,08221F95,965A4BEB,[Table],0
430,430,Kawa no Nushi Tsuri 5 - Fushigi no Mori Kara,Eeprom_v122,4194304,Victor,7,Rapid Fire,256,E9555AC2,5AE57FEC,[Table],0
431,431,Gekitou! Car Battler Go!!,Eeprom_v121,8388608,Victor,7,Rapid Fire,256,6BA43059,08F47C38,[Table],576
432,432,Tactics Ogre - The Knight of Lodis,Flash_v126,8388608,Atlus,1,Mode 7,2,61E003A1,AF9DA40F,[Table],23
433,433,Tiger Woods PGA Tour Golf,Eeprom_v122,8388608,Destination Software,16,Mode 7,2,B8BA07DC,BE329289,[Table],147
434,434,Dragon Ball Z - The Legacy of Goku,Eeprom_v122,8388608,Infogrames,1,Mode 7,2,2163D33B,371237D7,[Table],148
435,435,Hitsuji no Kimochi,Eeprom_v122,4194304,Capcom,7,Independent,256,56D22F68,73C8DB05,[Table],582
436,436,Jinsei Game Advance,Sram_v112,4194304,Takara,7,Independent,256,71D4A680,C9970E79,[Table],0
437,437,Spy Hunter,Eeprom_v122,8388608,Midway,1,Venom,4419,DFC0AE7A,E68FD5BC,[Table],149
438,438,Davis Cup,Eeprom_v122,4194304,Ubi Soft,0,Menace,4291,F1411E29,E13F26B7,[Table],150
439,439,Total Soccer Manager,Eeprom_v122,4194304,Ubi Soft,0,Menace,4307,15422EB6,4C72B4E0,[Table],0
440,440,Downforce,None,4194304,Titus,16,Mode 7,4291,572DC283,019FD9BC,[Table],0
441,441,Youkaidou,Eeprom_v122,8388608,Fuuki,7,Independent,256,6095BE47,D83A8864,[Table],0
442,442,Backyard Baseball,Eeprom_v122,4194304,Infogrames,1,Venom,2,D9CCC87A,AEC7ECA7,[Table],0
443,443,Golden Sun,Flash_v123,8388608,Nintendo,6,Independent,128,E359D1DB,C34F4BA9,[Table],32
